Country,StateName,StateCode,Year,I1139_5_sum,I1139_5_avg,I1139_6_sum,I1139_6_avg,I1139_7_sum,I1139_7_avg,I1139_8_sum,I1139_8_avg,I1139_9_sum,I1139_9_avg,I1139_10_sum,I1139_10_avg
India,Telangana,36,"Calendar Year (Jan - Dec), 2024",82000.0,1242.4242424242425,47809.0,724.3787878787879,43695.0,662.0454545454545,6144.0,93.0909090909091,43927.0,665.560606060606,-143.0,-2.1666666666666665
India,Telangana,36,"Calendar Year (Jan - Dec), 2025",85000.0,1287.878787878788,35392.0,536.2424242424242,26252.0,397.75757575757575,4275.0,64.77272727272727,33685.0,510.3787878787879,-1550.0,-23.484848484848484
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2017",1087.0,181.16666666666666,1087.0,181.16666666666666,529.0,88.16666666666667,175.0,29.166666666666668,0.0,0.0,0.0,0.0
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2018",1309.0,218.16666666666666,1309.0,218.16666666666666,665.0,110.83333333333333,195.0,32.5,529.0,88.16666666666667,477.0,79.5
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2019",1475.0,245.83333333333334,1475.0,245.83333333333334,839.0,139.83333333333334,438.0,73.0,665.0,110.83333333333333,428.0,71.33333333333333
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2020",1600.0,266.6666666666667,1600.0,266.6666666666667,593.0,98.83333333333333,183.0,30.5,839.0,139.83333333333334,-221.0,-36.833333333333336
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2021",1020.0,170.0,1020.0,170.0,964.0,160.66666666666666,492.0,82.0,593.0,98.83333333333333,374.0,62.333333333333336
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2022",1100.0,183.33333333333334,1100.0,183.33333333333334,1248.0,208.0,492.0,82.0,964.0,160.66666666666666,189.0,31.5
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2023",1200.0,200.0,1200.0,200.0,1077.0,179.5,606.0,101.0,1248.0,208.0,23.0,3.8333333333333335
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2024",0.0,0.0,0.0,0.0,619.0,103.16666666666667,0.0,0.0,615.0,102.5,-46.0,-7.666666666666667
India,The Dadra And Nagar Haveli And Daman And Diu,38,"Calendar Year (Jan - Dec), 2025",0.0,0.0,0.0,0.0,417.0,69.5,0.0,0.0,478.0,79.66666666666667,-23.0,-3.8333333333333335
India,Tripura,16,"Calendar Year (Jan - Dec), 2017",4137.0,258.5625,4137.0,258.5625,457.0,28.5625,165.0,10.3125,0.0,0.0,0.0,0.0
India,Tripura,16,"Calendar Year (Jan - Dec), 2018",5383.0,336.4375,5383.0,336.4375,584.0,36.5,179.0,11.1875,457.0,28.5625,268.0,16.75
India,Tripura,16,"Calendar Year (Jan - Dec), 2019",3100.0,193.75,3100.0,193.75,738.0,46.125,189.0,11.8125,584.0,36.5,446.0,27.875
India,Tripura,16,"Calendar Year (Jan - Dec), 2020",3500.0,218.75,3500.0,218.75,897.0,56.0625,328.0,20.5,738.0,46.125,474.0,29.625
India,Tripura,16,"Calendar Year (Jan - Dec), 2021",3500.0,218.75,3500.0,218.75,2463.0,153.9375,943.0,58.9375,897.0,56.0625,2164.0,135.25
India,Tripura,16,"Calendar Year (Jan - Dec), 2022",3500.0,218.75,3500.0,218.75,2745.0,171.5625,868.0,54.25,2463.0,153.9375,105.0,6.5625
India,Tripura,16,"Calendar Year (Jan - Dec), 2023",3200.0,200.0,3200.0,200.0,3069.0,191.8125,1607.0,100.4375,2745.0,171.5625,438.0,27.375
India,Tripura,16,"Calendar Year (Jan - Dec), 2024",3000.0,187.5,1739.0,108.6875,1929.0,120.5625,1524.0,95.25,1678.0,104.875,577.0,36.0625
India,Tripura,16,"Calendar Year (Jan - Dec), 2025",3487.0,217.9375,1447.0,90.4375,1299.0,81.1875,1060.0,66.25,1456.0,91.0,-40.0,-2.5
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2017",430443.0,2869.62,430443.0,2869.62,254166.0,1694.44,7390.0,49.932432432432435,0.0,0.0,0.0,0.0
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2018",592515.0,3950.1,592515.0,3950.1,384502.0,2563.346666666667,10638.0,71.87837837837837,254166.0,1694.44,236830.0,1600.2027027027027
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2019",575000.0,3833.3333333333335,575000.0,3833.3333333333335,481041.0,3206.94,11477.0,77.54729729729729,384502.0,2563.346666666667,6974.0,47.12162162162162
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2020",600000.0,4000.0,600000.0,4000.0,361916.0,2412.7733333333335,8566.0,57.87837837837838,481041.0,3206.94,-2832.0,-19.135135135135137
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2021",600000.0,4000.0,600000.0,4000.0,446632.0,2977.5466666666666,10310.0,69.66216216216216,361916.0,2412.7733333333335,3378.0,22.824324324324323
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2022",550000.0,3666.6666666666665,550000.0,3666.6666666666665,518139.0,3454.26,13686.0,92.47297297297297,446632.0,2977.5466666666666,3807.0,25.722972972972972
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2023",550000.0,3666.6666666666665,550000.0,3666.6666666666665,623207.0,4154.713333333333,16760.0,113.24324324324324,518139.0,3454.26,3644.0,24.62162162162162
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2024",650000.0,4333.333333333333,379116.0,2527.44,389119.0,2594.1266666666666,14620.0,98.78378378378379,363092.0,2420.6133333333332,912.0,6.162162162162162
India,Uttar Pradesh,9,"Calendar Year (Jan - Dec), 2025",675000.0,4500.0,281182.0,1874.5466666666666,254362.0,1695.7466666666667,13040.0,88.10810810810811,289793.0,1931.9533333333334,-1709.0,-11.547297297297296
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2017",22243.0,855.5,22243.0,855.5,16948.0,651.8461538461538,1635.0,62.88461538461539,0.0,0.0,0.0,0.0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2018",28511.0,1096.576923076923,28511.0,1096.576923076923,20771.0,798.8846153846154,1842.0,70.84615384615384,16948.0,651.8461538461538,1012.0,38.92307692307692
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2019",30000.0,1153.8461538461538,30000.0,1153.8461538461538,25595.0,984.4230769230769,1448.0,55.69230769230769,20771.0,798.8846153846154,2161.0,83.11538461538461
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2020",32000.0,1230.7692307692307,32000.0,1230.7692307692307,19662.0,756.2307692307693,1179.0,45.34615384615385,25595.0,984.4230769230769,683.0,26.26923076923077
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2021",32000.0,1230.7692307692307,32000.0,1230.7692307692307,22624.0,870.1538461538462,1497.0,57.57692307692308,19662.0,756.2307692307693,617.0,23.73076923076923
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2022",28000.0,1076.923076923077,28000.0,1076.923076923077,27405.0,1054.0384615384614,2287.0,87.96153846153847,22624.0,870.1538461538462,1313.0,50.5
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2023",28000.0,1076.923076923077,28000.0,1076.923076923077,26571.0,1021.9615384615385,2365.0,90.96153846153847,27405.0,1054.0384615384614,-78.0,-3.0
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2024",28000.0,1076.923076923077,16323.0,627.8076923076923,17480.0,672.3076923076923,2533.0,97.42307692307692,15985.0,614.8076923076923,-2.0,-0.07692307692307693
India,Uttarakhand,5,"Calendar Year (Jan - Dec), 2025",28000.0,1076.923076923077,11656.0,448.3076923076923,9988.0,384.15384615384613,1843.0,70.88461538461539,12997.0,499.88461538461536,-709.0,-27.26923076923077
India,West Bengal,19,"Calendar Year (Jan - Dec), 2017",145149.0,3155.413043478261,145149.0,3155.413043478261,99246.0,2157.521739130435,2052.0,46.63636363636363,0.0,0.0,0.0,0.0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2018",166848.0,3627.1304347826085,166848.0,3627.1304347826085,110692.0,2406.3478260869565,1905.0,43.29545454545455,99246.0,2157.521739130435,3820.0,86.81818181818181
India,West Bengal,19,"Calendar Year (Jan - Dec), 2019",125000.0,2717.391304347826,125000.0,2717.391304347826,108743.0,2363.978260869565,3853.0,87.56818181818181,110692.0,2406.3478260869565,2424.0,55.09090909090909
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020",140000.0,3043.478260869565,140000.0,3043.478260869565,70877.0,1540.804347826087,2335.0,53.06818181818182,108743.0,2363.978260869565,-1162.0,-26.40909090909091
India,West Bengal,19,"Calendar Year (Jan - Dec), 2021",140000.0,3043.478260869565,140000.0,3043.478260869565,74580.0,1621.304347826087,2597.0,59.02272727272727,70877.0,1540.804347826087,324.0,7.363636363636363
India,West Bengal,19,"Calendar Year (Jan - Dec), 2022",130000.0,2826.086956521739,130000.0,2826.086956521739,89427.0,1944.0652173913043,3699.0,84.06818181818181,74580.0,1621.304347826087,1451.0,32.97727272727273
India,West Bengal,19,"Calendar Year (Jan - Dec), 2023",130000.0,2826.086956521739,130000.0,2826.086956521739,100595.0,2186.8478260869565,4282.0,97.31818181818181,89427.0,1944.0652173913043,806.0,18.318181818181817
India,West Bengal,19,"Calendar Year (Jan - Dec), 2024",125000.0,2717.391304347826,72888.0,1584.5217391304348,59791.0,1299.804347826087,4466.0,101.5,61671.0,1340.6739130434783,-29.0,-0.6590909090909091
India,West Bengal,19,"Calendar Year (Jan - Dec), 2025",120000.0,2608.695652173913,49970.0,1086.304347826087,36290.0,788.9130434782609,3284.0,74.63636363636364,44873.0,975.5,-819.0,-18.613636363636363
